player_id,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_epa,special_teams_tds,def_tackles_solo,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_blocked,player_display_name,position_x,position_group,headshot_url,team,height,weight,birth_date,fg_pct
00-0036182,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,11,20,89,0,0,1.1621395405381918,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Nick Westbrook-Ikhine,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/plgwfjcbl5quoi2jrass",MIA,74.0,211.0,1997-03-21,
00-0036187,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,1,2,0,0,-1.3782087681610138,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Reggie Gilliam,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nizwldzesen1vg31inu1",BUF,72.0,244.0,1997-08-20,
00-0036192,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15,2,0,2.5,2,0,0,0,0,0,0,0,0,0,0,A.J. Epenesa,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t85moy0mhdu6pzxwzgxt",BUF,78.0,260.0,1998-09-15,
00-0036193,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,3,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Anfernee Jennings,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dzstvcdjsmn7imc1eabs",NE,75.0,255.0,1997-05-01,
00-0036195,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Charlie Heck,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yfjfvnswxtkpiqqv3b16",TB,80.0,311.0,1996-11-20,
00-0036196,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,7,11,88,0,0,4.880411327001639,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Gabe Davis,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rlmgjtfct5qjtbwcjqg6",BUF,74.0,225.0,1999-03-01,
00-0036198,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Mike Onwenu,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l8gnydhcpahpd20mqqlh",NE,75.0,350.0,1997-12-10,
00-0036199,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,62,4,0,2.0,2,1,0,0,0,0,0,0,0,0,0,Geno Stone,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/upbrq8aqe7yff3pn8a69",CIN,71.0,209.0,1999-04-19,
00-0036204,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16,6,1,4.0,0,0,0,0,0,0,0,0,0,0,0,LaCale London,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cbkqmopy7d6b20m7nu2d",ATL,75.0,297.0,1997-08-05,
00-0036212,260,384,2660,20,15,30,-195,1,1,14.395063419654825,19.102607046122788,1,20,43,0,5,-7.469986862808041,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tua Tagovailoa,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",MIA,73.0,225.0,1998-03-02,
00-0036215,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Danny Pinter,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g27drkb8qnnkixez0wbl",IND,76.0,301.0,1996-06-19,
00-0036220,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,27,5,1,5.0,0,0,0,0,0,0,0,0,0,0,0,Derrick Brown,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nneryzn7ehs21yeed5ny",CAR,77.0,320.0,1998-04-15,
00-0036221,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,42,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,Brandon Jones,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcgihmzgbq4osnqywbng",DEN,73.0,191.0,1998-04-02,
00-0036222,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,44,4,2,0.0,1,1,0,0,0,0,0,0,0,0,0,Isaiah Rodgers,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uekaq7hovbb6iz95phej",MIN,70.0,180.0,1998-01-07,
00-0036223,0,0,0,0,0,0,0,0,0,0.0,0.0,0,309,1559,18,1,23.09494601437402,44,53,365,2,1,8.259270068156301,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Taylor,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",IND,70.0,226.0,1999-01-19,
00-0036224,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,17,10,1,3.0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Greenard,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z49ugsnmbfkldervsiws",MIN,75.0,259.0,1997-05-25,
00-0036231,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,29,2,0,1.0,2,1,0,1,0,0,0,0,0,0,0,Kyle Dugger,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbpdmdm5kvw8qq6qeoe",NE,73.0,216.0,1996-03-22,
00-0036232,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2,6,7,0,0,-3.335865856264718,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Harrison Bryant,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmguayurr96nolimwmyn",HOU,77.0,230.0,1998-04-23,
00-0036237,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Larrell Murchison,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b0h5qpz02cuycf85isw4",LA,74.0,285.0,1997-04-24,
00-0036244,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,39,49,372,6,1,10.303428516833069,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Colby Parkinson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b1qzivnz0zqa8cjgah8r",LA,79.0,265.0,1999-01-07,
00-0036246,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jon Runyan,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kauh0olqkhebxe8gf1if",NYG,76.0,307.0,1997-08-08,
00-0036248,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Austin Jackson,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rc3dp8zdfrgfxxfij96t",MIA,77.0,310.0,1999-08-11,
00-0036252,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,78,107,773,7,0,23.88662726463272,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Michael Pittman,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z78xpye9hing1e7wke8b",IND,76.0,223.0,1997-10-05,
00-0036253,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Julian Blackmon,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n0wfy5rqjhlshhn0kaqk",NO,72.0,202.0,1998-08-24,
00-0036256,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Colton McKivitz,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ljxuxdusiz3j2raspwst",SF,78.0,301.0,1996-08-09,
00-0036258,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jonah Jackson,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wm6av5ujifr8uvmdykj7",CHI,75.0,319.0,1997-02-05,
00-0036259,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,51,84,608,9,1,-0.9945128709384399,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jauan Jennings,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdx9mq3iglzog9mkqvdr",SF,75.0,212.0,1997-07-10,
00-0036260,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,22,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,Javon Kinlaw,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lxyzkmqmy5sgrjktwq80",WAS,77.0,319.0,1997-10-03,
00-0036262,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,DaVon Hamilton,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ncq2nx5rlstdnbaokw76",JAX,76.0,335.0,1997-02-01,
00-0036264,291,439,3381,23,6,21,-169,2,2,110.6112878329032,75.74248692081402,2,47,199,0,3,12.338995846435107,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Love,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",GB,76.0,219.0,1998-11-02,
00-0036265,0,0,0,0,0,0,0,0,0,0.0,0.0,0,12,60,0,0,-0.1724936716491357,2,2,18,0,1,-4.046990365139209,0,1,0,0,0.0,0,0,0,0,0,0,2,25,0,0,0,AJ Dillon,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nknt5pckn5mzq9ll660i",PHI,72.0,247.0,1998-05-02,
00-0036266,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Elliott,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkl6igrusm0srrkge1d9",SF,76.0,302.0,1997-11-23,
00-0036274,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jeff Okudah,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spqqvbna344r34sgvpdk",MIN,73.0,205.0,1999-02-02,
00-0036275,0,0,0,0,0,0,0,0,0,0.0,0.0,0,213,1047,9,2,14.475510143931627,33,46,291,1,0,-0.42163260702487404,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,D'Andre Swift,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owpmwzoilitcodc6cmxo",CHI,68.0,204.0,1999-01-14,
00-0036280,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,21,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Malik Harrison,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d6ttadigndjeor6gwc8m",PIT,75.0,247.0,1998-03-05,
00-0036281,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,C.J. Henderson,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tna89m19aol0bnfhugay",ATL,73.0,204.0,1998-09-30,
00-0036282,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,40,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,Grant Delpit,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfp5ffmtbfgobosxlxjj",CLE,75.0,208.0,1998-09-20,
00-0036284,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Mekhi Becton,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8g95wptr3ozqhtj6urd",LAC,79.0,363.0,1999-04-18,
00-0036285,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,46,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,A.J. Terrell,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etcev3yjoqtp5tay2ndo",ATL,73.0,200.0,1998-09-23,
00-0036286,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,17,9,2,6.5,0,0,0,0,0,0,0,0,0,0,0,K'Lavon Chaisson,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gc9qqj4piwlwse4spobk",NE,75.0,255.0,1999-07-25,
00-0036287,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,20,1,0,0.0,0,0,0,0,0,0,7,191,0,0,0,Noah Igbinoghene,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hyu05mp0m5bstdoi0wdx",WAS,71.0,197.0,1999-11-27,
00-0036288,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Yetur Gross-Matos,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w1xhz0qsd0rr5hczbpb8",SF,77.0,265.0,1998-02-26,
00-0036290,0,1,0,0,0,0,0,0,0,-0.4927360210567713,-63.29410672187805,0,0,0,0,0,0.0,28,45,331,2,0,11.303295376244932,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Cole Kmet,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt",CHI,78.0,257.0,1999-03-10,
00-0036291,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Marlon Davidson,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxqpom7rcenoibhktkyh",HOU,75.0,303.0,1998-05-11,
00-0036292,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Jaylon Johnson,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mee0icza276avcisghdk",CHI,72.0,195.0,1999-04-19,
00-0036293,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,64,3,2,1.0,0,0,0,0,0,0,0,0,0,0,0,Jeremy Chinn,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qdvollzto5i4xs6q9gov",LV,75.0,220.0,1998-02-26,
00-0036294,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,30,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Logan Wilson,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yricskcpoyoucmgfauek",CIN,74.0,245.0,1996-07-08,
00-0036298,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,48,2,1,0.0,1,0,0,0,0,0,0,0,0,0,0,Akeem Davis-Gaither,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bh8mbyhyngomfqg3hf2a",ARI,74.0,238.0,1997-09-21,
00-0036300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Mykal Walker,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbysjdwb1ea5ya03wnfz",NYJ,75.0,230.0,1997-08-28,
00-0036302,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,43,3,1,1.5,3,0,0,0,0,0,0,0,0,0,0,Jaylinn Hawkins,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x6aoovce6sz0dxstlb4u",NE,73.0,208.0,1997-08-27,
00-0036305,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Trevis Gipson,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdrrrg7fr2sos9veyyin",SF,76.0,263.0,1997-06-13,
00-0036306,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Daniel Thomas,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qbw8gam5wiinqegq213p",DET,70.0,215.0,1998-07-01,
00-0036307,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Kindle Vildor,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f1loty6bu2jaxt9bwcbx",TB,71.0,189.0,1997-12-11,
00-0036309,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,29,65,423,1,2,4.026176112975131,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Darnell Mooney,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaejonwaflt9drrs9ika",ATL,71.0,180.0,1997-10-29,
00-0036310,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Hakeem Adeniji,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcoi4yerqm7urfbnscft",DAL,76.0,302.0,1997-12-08,
00-0036313,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,-34,0,0,-1.951239154965151,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Braden Mann,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eizeojehmxkvvfahj1tk",PHI,71.0,198.0,1997-11-24,
00-0036321,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,19,9,2,8.5,0,0,0,0,0,0,0,0,0,0,0,Chase Young,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oeg7zkuy6zte74pe8pxl",NO,77.0,265.0,1999-04-14,
00-0036322,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,0,0,-0.0673225710634142,76,130,947,2,0,-18.18057822044141,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Justin Jefferson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f0ccavu3ppzcs51e1cuv",MIN,73.0,195.0,1999-06-16,
00-0036323,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,54,8,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Patrick Queen,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/doxpcjbw3vigxuj4xdqu",PIT,72.0,232.0,1999-08-13,
00-0036325,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Robert Hunt,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i7mowb5kq5lqz7tjpstc",CAR,78.0,323.0,1996-08-25,
00-0036327,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ezra Cleveland,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wofagulp593x7i5pjxis",JAX,78.0,311.0,1998-05-08,
00-0036328,0,0,0,0,0,0,0,0,0,0.0,0.0,0,25,106,1,1,-4.7015184177435,2,3,6,0,0,-1.2350232505705208,1,0,0,0,0.0,0,0,0,0,0,0,12,342,0,0,0,Antonio Gibson,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j7ixpkm7u4tdoqwzmbt4",NE,72.0,228.0,1998-06-23,
00-0036329,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,39,3,1,0.0,1,0,0,0,0,0,0,0,0,0,0,Ashtyn Davis,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f1yyvajikoqdnqunml6i",MIA,73.0,205.0,1996-10-10,
00-0036331,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2,5,26,0,0,-0.3087802017147605,0,1,0,0,0.0,0,0,0,0,20,216,37,993,0,0,0,Devin Duvernay,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhqvgqqfokrv6omkw0lg",CHI,71.0,202.0,1997-09-12,
00-0036332,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,3,6,0,0,-0.9487941433908418,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Josiah Deguara,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wivlyvbmlm0aogcvl2yz",ARI,74.0,240.0,1997-02-14,
00-0036333,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,34,13,1,8.5,0,0,0,0,0,0,0,0,0,0,0,Alex Highsmith,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cczpmknwul24lusvhzyf",PIT,76.0,242.0,1997-08-07,
00-0036335,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15,4,0,3.0,1,0,0,0,0,0,0,0,0,0,0,D.J. Wonnum,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i4vqp3hdkbfiakcdmnmo",CAR,77.0,258.0,1997-10-31,
00-0036337,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,James Lynch,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d4funuhosghah7ved424",TEN,76.0,295.0,1999-01-20,
00-0036338,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,24,4,1,1.0,0,0,0,0,1,0,0,0,0,0,0,Troy Dye,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szcqhlzfkobuu2vh8s7v",LAC,75.0,225.0,1996-09-18,
00-0036339,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Kevin Dotson,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv2c9f4jr08wvzyog86n",LA,76.0,330.0,1996-09-18,
00-0036341,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Khalid Kareem,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wv4cxlitwh8mxxpzvka5",ATL,76.0,255.0,1998-04-28,
00-0036347,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Blake Brandel,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/njhqqbqvkymgl8fenuwr",MIN,79.0,315.0,1997-01-23,
00-0036348,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,40,1,0,0.5,2,0,0,0,0,0,0,0,0,0,0,Josh Metellus,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmb2ahv4eq0jphammw2h",MIN,71.0,207.0,1998-01-21,
00-0036349,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,73,2,1,2.0,2,0,0,0,0,0,0,0,0,0,0,Kam Curl,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tm9ahrg1kvnyyghpj5sy",LA,74.0,205.0,1999-03-03,
00-0036355,340,512,3727,26,13,54,-301,3,1,16.114613501478505,26.143639006315155,0,83,498,2,4,15.896310587013945,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Justin Herbert,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1oelyaroiaalgilbeqk",LAC,78.0,236.0,1998-03-10,
00-0036356,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Isaiah Simmons,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zf2q7dv6kkj1v3tfefvx",CAR,76.0,238.0,1998-07-26,
